flagged,date,description,from,to,cc,subject,content,time (minutes)
,03/15/2006,,support@paypal.com,,,PayPal - Check your account,"PayPalBODY, TD
{font-family: verdana,arial,helvetica,sans-serif;font-size: 12px;color: #000000;}

LI {line-height: 120%;}
UL.smallBorder {margin:10px 5px 10px 20px;}
LI.smallBorderLi {margin:0px 0px 5px 0px;}
UL.Narrow {margin:10px 5px 0px 40px;}
HR.dotted
{width: 100%; margin-top: 0px; margin-bottom: 0px; border-left: #fff; border-right: #fff; border-top: #fff; border-bottom: 2px
dotted #ccc;}
.smallEmphasis {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;font-weight: bold;color: #000000;}
.serifBig {font-family: serif;font-size: 20px;font-weight: bold;color: #000000;}
.serif{font-family: serif;font-size: 16px;color: #000000;}
.sansSerif{font-family: verdana,arial,helvetica,sans-serif; font-size: 16px;color: #000000;}
.heading {font-family: verdana,arial,helvetica,sans-serif;font-size: 18px;font-weight: bold;color: #003366;}
.subHeadingEoa {font-family: verdana,arial,helvetica,sans-serif;font-size: 15px;font-weight: bold;color: #000000;}
.subHeading {font-family: verdana,arial,helvetica,sans-serif;font-size: 16px;font-weight: bold;color: #003366;}
.sidebarText {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #003366;}
.sidebarTextBold {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;font-weight: bold;color: #003366;}
.xptFooter {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #aaaaaa;}
.button
{font-size: 13px; font-family: verdana,arial,helvetica,sans-serif; font-weight: 400; border-style:outset; color:#000000; background-color: #cccccc;}
.smaller {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;color: #000000;}
.smallerSidebar {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;color: #003366;}
.emphasis {font-weight: 700;}
table#invoice, table#invoice_controls, table#invoice_note {     width: 600px;}
table#invoice_note {margin-top:10px; margin-bottom:10px;}
table#invoice_controls {text-align: right;}
table#invoice {border-collapse: collapse; border:1px solid #aaa; }
table#invoice td {font-size:11px; border:1px solid #ccc;        padding:2px;}
table#invoice td.field_label_right, table#invoice td.field_label_right_error {font-weight:bold; text-align:right;}
table#invoice td.field_label_right_error, table#invoice td.field_label_error {color:red;}
table#invoice tr.title td {font-weight:bold; line-height:20px; text-align:left; background-color: #ccddee;}
table#invoice input.readonly {border:0; text-align:right;}
table#invoice input.readonly_currency {border:0; width:10px;}
.field_error, .field_error input.readonly_currency {background-color:#FF3333;}
.currency_highlight {background-color: #ffffcc;}
.tax {font-weight: 400; float: left;}
table#invoice td span.curr {float: left;}
table#invoice td.currency {border-right:1px solid #fff;}
table#invoice td.calc {font-weight:bold; text-align:right;}
.inlineBlue {color: #00f;}
.small {font-size: 11px; font-weight: 400;}
HR.solid
{width: 100%; margin-top: 5px; margin-bottom: 0px; border-left: #fff; border-right: #fff; border-top: #fff; border-bottom: 2px
solid #999;}
.large {font-size: 17px;}
.smallVerdanaGrey{font-family: verdana; font-size: 10px; color: #999999;}
.smallVerdana {font-family: verdana; font-size: 10px; color :#000000;}
.smallArial {font-family: arial; font-size: 13px; }
.smallArialBlue {font-family: verdana; font-size: 9px; color: #0000FF;}
.smallVerdanaGreen{font-family: verdana; font-size: 10px; color: #666666;}
.smaller {font-size: 10px; color: gray;}
.larger {font-size: 18px; font-family: arial; font-weight: 600; }
.longTableValue{word-break:break-all;}
.longSideBarText{width:190px; word-break: break-all;}





Unauthorized access to your PayPal account!
We recently noticed more attempts to log in to your PayPal account from a foreign IP
address.
If you accessed your account while traveling, the unusual log in attempts may have been initiated by you.
However, if you are the rightfull holder of the account, please visit Paypal as soon as possible to verify your
identity:



Click here to verify your account


You can also verify your account by logging into your PayPal account at https://www.paypal.com/us/.
If you choose to ignore our request, you leave us no choise but to temporaly suspend your account.
We ask that you allow at least 72 hours for the case to be investigated and we strongly recommend to verify your
account in that time.
Thank you for using PayPal!The PayPal Team

Please do not reply to this email. This mailbox is not monitored and you will not receive a
response. For assistance, log in to your PayPal account and choose the Help link located in the top right corner of any PayPal page.To receive email notifications in plain text instead of HTML, update your preferences here.PayPal Email ID PP468"
,03/15/2006,,support@paypal.com,,,PayPal - Check your account,"PayPalBODY, TD
{font-family: verdana,arial,helvetica,sans-serif;font-size: 12px;color: #000000;}

LI {line-height: 120%;}
UL.smallBorder {margin:10px 5px 10px 20px;}
LI.smallBorderLi {margin:0px 0px 5px 0px;}
UL.Narrow {margin:10px 5px 0px 40px;}
HR.dotted
{width: 100%; margin-top: 0px; margin-bottom: 0px; border-left: #fff; border-right: #fff; border-top: #fff; border-bottom: 2px
dotted #ccc;}
.smallEmphasis {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;font-weight: bold;color: #000000;}
.serifBig {font-family: serif;font-size: 20px;font-weight: bold;color: #000000;}
.serif{font-family: serif;font-size: 16px;color: #000000;}
.sansSerif{font-family: verdana,arial,helvetica,sans-serif; font-size: 16px;color: #000000;}
.heading {font-family: verdana,arial,helvetica,sans-serif;font-size: 18px;font-weight: bold;color: #003366;}
.subHeadingEoa {font-family: verdana,arial,helvetica,sans-serif;font-size: 15px;font-weight: bold;color: #000000;}
.subHeading {font-family: verdana,arial,helvetica,sans-serif;font-size: 16px;font-weight: bold;color: #003366;}
.sidebarText {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #003366;}
.sidebarTextBold {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;font-weight: bold;color: #003366;}
.xptFooter {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #aaaaaa;}
.button
{font-size: 13px; font-family: verdana,arial,helvetica,sans-serif; font-weight: 400; border-style:outset; color:#000000; background-color: #cccccc;}
.smaller {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;color: #000000;}
.smallerSidebar {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;color: #003366;}
.emphasis {font-weight: 700;}
table#invoice, table#invoice_controls, table#invoice_note {     width: 600px;}
table#invoice_note {margin-top:10px; margin-bottom:10px;}
table#invoice_controls {text-align: right;}
table#invoice {border-collapse: collapse; border:1px solid #aaa; }
table#invoice td {font-size:11px; border:1px solid #ccc;        padding:2px;}
table#invoice td.field_label_right, table#invoice td.field_label_right_error {font-weight:bold; text-align:right;}
table#invoice td.field_label_right_error, table#invoice td.field_label_error {color:red;}
table#invoice tr.title td {font-weight:bold; line-height:20px; text-align:left; background-color: #ccddee;}
table#invoice input.readonly {border:0; text-align:right;}
table#invoice input.readonly_currency {border:0; width:10px;}
.field_error, .field_error input.readonly_currency {background-color:#FF3333;}
.currency_highlight {background-color: #ffffcc;}
.tax {font-weight: 400; float: left;}
table#invoice td span.curr {float: left;}
table#invoice td.currency {border-right:1px solid #fff;}
table#invoice td.calc {font-weight:bold; text-align:right;}
.inlineBlue {color: #00f;}
.small {font-size: 11px; font-weight: 400;}
HR.solid
{width: 100%; margin-top: 5px; margin-bottom: 0px; border-left: #fff; border-right: #fff; border-top: #fff; border-bottom: 2px
solid #999;}
.large {font-size: 17px;}
.smallVerdanaGrey{font-family: verdana; font-size: 10px; color: #999999;}
.smallVerdana {font-family: verdana; font-size: 10px; color :#000000;}
.smallArial {font-family: arial; font-size: 13px; }
.smallArialBlue {font-family: verdana; font-size: 9px; color: #0000FF;}
.smallVerdanaGreen{font-family: verdana; font-size: 10px; color: #666666;}
.smaller {font-size: 10px; color: gray;}
.larger {font-size: 18px; font-family: arial; font-weight: 600; }
.longTableValue{word-break:break-all;}
.longSideBarText{width:190px; word-break: break-all;}





Unauthorized access to your PayPal account!
We recently noticed more attempts to log in to your PayPal account from a foreign IP
address.
If you accessed your account while traveling, the unusual log in attempts may have been initiated by you.
However, if you are the rightfull holder of the account, please visit Paypal as soon as possible to verify your
identity:



Click here to verify your account


You can also verify your account by logging into your PayPal account at https://www.paypal.com/us/.
If you choose to ignore our request, you leave us no choise but to temporaly suspend your account.
We ask that you allow at least 72 hours for the case to be investigated and we strongly recommend to verify your
account in that time.
Thank you for using PayPal!The PayPal Team

Please do not reply to this email. This mailbox is not monitored and you will not receive a
response. For assistance, log in to your PayPal account and choose the Help link located in the top right corner of any PayPal page.To receive email notifications in plain text instead of HTML, update your preferences here.PayPal Email ID PP468"
,03/16/2006,,support@paypal.com,,,PayPal� Confirm Message !,"Dear valued PayPal® member 
  : 

It has come to our attention that your PayPal® account information needs to be updated as part of our continuing commitment to protect your account and to reduce the instance of fraud on our website.  If you could please take 5-10 minutes out of your online experience and update your personal records you will not run into any future problems with the online service. 
However, failure to update your records will result in account suspension. 
  Please update your records on or before March 
  19, 2006. 
Once you have updated your account records, your PayPal® session will not be interrupted and will continue as normal. 
To update your PayPal® records click on the following link: 
http://www.paypal.com/cgi-bin/webscr?cmd=login-run
 
Thank You.  PayPal® UPDATE TEAM      
Accounts Management As outlined in our User Agreement, PayPal® will periodically send you information about site changes and enhancements. 
Visit our Privacy Policy and User Agreement if you have any questions. http://www.paypal.com/cgi-bin/webscr?cmd=p/gen/ua/policy_privacy -outside"
,03/16/2006,,service@amazon.com,nobody@example.com,,Amazon.com Inquiry,"Dear Amazon member, 

Due to concerns we have for the safety and integrity of the Amazon community we have issued this warning. 

Per the User Agreement, Section 9, we may immediately issue a warning, temporarily suspend, indefinitely suspend or terminate your membership and refuse to provide our services to you if we believe that your actions may cause financial loss or legal liability for you, our users or us. We may also take these actions if we are unable to verify or authenticate any information you provide to us. 

Please follow the link below: 

http://www.amazon.com.exec-obidos.info?/homepage.html/002-8628879

and update your account information. 

We apreciate your support and understanding, as we work together to keep Amazon market a safe place to trade. 

Thank you for your attention on this serious matter.

Regards,
Amazon Safety Department


NOTE: This message was sent to you by an automated e-mail system. Please don't reply to it. Amazon treats your personal information with the utmost care, and our Privacy Policy is designed to protect you and your information."
,03/16/2006,,millard_jackson@hotmail.com,,,New email address added to your account,"New email address added to your account



.dummy {}

BODY, TD {font-family: verdana,arial,helvetica,sans-serif;font-size: 12px;color: #000000;}

LI {line-height: 120%;}

UL.pp_narrow {margin:10px 5px 0px 40px;}

BR.h6 {font-size: 6px; line-height: 6px;}

.pp_normal {font-family: verdana,arial,helvetica,sans-serif;font-size: 12px;color: #000000;}

.ppem106 {font-size: 13px; font-family: verdana,arial,helvetica,sans-serif; font-weight: 700;}

.pp_label {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;font-weight: bold;color: #000000;}

.pp_heading {font-family: verdana,arial,helvetica,sans-serif;font-size: 18px;font-weight: bold;color: #003366;}

.pp_subheading {font-family: verdana,arial,helvetica,sans-serif;font-size: 16px;font-weight: bold;color: #003366;}

.pp_sidebartext {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #003366;}

.pp_sidebartextbold {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;font-weight: bold;color: #003366;}

.pp_footer_black {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #000000;}

.pp_footer {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #aaaaaa;}

.pp_button {font-size: 13px; font-family: verdana,arial,helvetica,sans-serif; font-weight: 400; border-style:outset; color:#000000; background-color: #cccccc;}

.pp_smaller {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;color: #000000;}























              Dear Customer, 

You have added 
james.hack@comcast.net as a new email address for your
 PayPaI account.

If you don't agree with this email and if you need assistance with your account,
  click here and 
			

process your login.


              The account statement for your 
			PayPaI account registered to
			james.hack@comcast.net

              can be viewed at any time by visiting our website.


              Your current account information has not been verified in the previous

              six months. Please update your information to continue using your

              PayPaI  account normally. 

              Please click here to update you account:
  
https://www.paypal.com/cgi-bin/webscr?cmd=_update-run

               

Please do not reply to this email. This mailbox is not monitored and you will not receive a response.





 Copyright © 2006
			
PayPaI Inc. All rights reserved. Designated trademarks and brands are the property of their respective owners. 
			
PayPaI is located at 2211 N. First St., San Jose, CA 95113.
			

For assistance, log in to your 
  		

PayPaI account and click the Help link located in the top right corner of any 
  		

PayPaI page."
,03/16/2006,,diddy@charter.net,,,New email address added to your account,"New email address added to your account



.dummy {}

BODY, TD {font-family: verdana,arial,helvetica,sans-serif;font-size: 12px;color: #000000;}

LI {line-height: 120%;}

UL.pp_narrow {margin:10px 5px 0px 40px;}

BR.h6 {font-size: 6px; line-height: 6px;}

.pp_normal {font-family: verdana,arial,helvetica,sans-serif;font-size: 12px;color: #000000;}

.ppem106 {font-size: 13px; font-family: verdana,arial,helvetica,sans-serif; font-weight: 700;}

.pp_label {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;font-weight: bold;color: #000000;}

.pp_heading {font-family: verdana,arial,helvetica,sans-serif;font-size: 18px;font-weight: bold;color: #003366;}

.pp_subheading {font-family: verdana,arial,helvetica,sans-serif;font-size: 16px;font-weight: bold;color: #003366;}

.pp_sidebartext {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #003366;}

.pp_sidebartextbold {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;font-weight: bold;color: #003366;}

.pp_footer_black {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #000000;}

.pp_footer {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #aaaaaa;}

.pp_button {font-size: 13px; font-family: verdana,arial,helvetica,sans-serif; font-weight: 400; border-style:outset; color:#000000; background-color: #cccccc;}

.pp_smaller {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;color: #000000;}























              Dear Customer, 

You have added 
james.hack@comcast.net as a new email address for your
 PayPaI account.

If you don't agree with this email and if you need assistance with your account,
  click here and 
			

process your login.


              The account statement for your 
			PayPaI account registered to
			james.hack@comcast.net

              can be viewed at any time by visiting our website.


              Your current account information has not been verified in the previous

              six months. Please update your information to continue using your

              PayPaI  account normally. 

              Please click here to update you account:
  
https://www.paypal.com/cgi-bin/webscr?cmd=_update-run

               

Please do not reply to this email. This mailbox is not monitored and you will not receive a response.





 Copyright © 2006
			
PayPaI Inc. All rights reserved. Designated trademarks and brands are the property of their respective owners. 
			
PayPaI is located at 2211 N. First St., San Jose, CA 95113.
			

For assistance, log in to your 
  		

PayPaI account and click the Help link located in the top right corner of any 
  		

PayPaI page."
,03/16/2006,,support@chaseonline.chase.com,nobody@example.com,,Notification from Online Customer Support Department,"We recently 
    reviewed your account and suspect that yourChaseBank Account may 
have 
    been accessed by an unauthorized third party.Protecting the 
security 
    ofyour account and of the ChaseBank Network is out 
    primaryconcern.Therefore,as a preventative measure we have 
    temporarily limited access to sensitive Chase Bank 
    AccountFeatures.
Click the 
link below 
    in order to regain access to your Chase Cardmembers 
    Account:
https://www.chase.com/
 
Please fill 
in the 
    required informations.This is required for us to continue to 
offer you a 
    safeand risk free environment.
 
Sincerely


Account 
Online 
    Management"
,03/16/2006,,customercare@chase.com,nobody@example.com,,New message from Chase Bank,"<!--
blockquote, dl, ul, ol, li { padding-top: 0 ; padding-bottom: 0 }
-->Fwd: Software Upgrade
Dear
client of Chase Bank,

Technical
services of the Chase Bank are carrying out a planned software
upgrade. We earnestly ask you to visit the following link to start the
procedure of confirmation on customers data.

To get
started, please click the link below:

http://www.chase.com//cmserver/users/default/confirm.cfm

This
instruction has been sent to all bank customers and is obligatory to
fallow.

Thank
you,

Customers
Support Service."
,03/16/2006,,abservice@amazon.com,,,None,
,03/16/2006,,update@secure.account.login.info,nobody@example.com,,PayPal Account Update,"As part of our security measures, we regularly screen activity in thePay Pal system. We recently noticed that your account was accessed by unauthorized third party. Because protecting the security of your account is our primary concern, we are forced to limit the access to sensitive Pay Pal account features. We realise that this may be an inconvenience but please understand that this temporary limitation is for your protection.Case ID Number: PP-042-818-072 
https://www.paypal.com/us/cgi-bin/webscr?cmd=complaint-view

Your Personal Data includes information that can identify you as a 
specific individual, such as your name, address, phone number, credit card number or e-mail address
are stored in your account. Is strongly recommend that you log into your account and verify your Personal Data. We apologize for any inconvenience this may cause.
To review your account and some or all of the 
information that Pay Pal used to make its decision to limit your account access, please visit the Resolution Center 
https://www.paypal.com/ . If, after reviewing your account information, you seekfurther clarification regarding your account access, please contact Pay Pal by visiting the Help Center and clicking ""Contact Us"". We thank you for your prompt attention to this matter. Please understand that this is a security measure intended to help and protect you and your account. We apologize for any inconvenience.
Sincerely,Pay Pal Account Review Department
Pay Pal Email ID PP520952"
,03/16/2006,,aw-confirm@ebay.com,,,Please verify and update your eBay account !,"No title




 
 
    Dear eBay® 
  member ,   It has come to our attention that your eBay 
account information records are  out of date. That requires you to update your 
account information  .  If you could ,please take 5-10 minutes out of your 
online  experience , and update your account 
!  
You will not run into any future problems with eBay online service. 
                                      
   However, failure to 
update your records will result in account suspension. Please update your 
records in maximum 48 hours.      Once you have updated records, 
your eBay 
session will not be interrupted and will continue as normal. 
   To update your Ebay 
account information click on the following link: 
              https://signin.ebay.com/ws/eBayISAPI.dll?SignIn
 Best Regards , Ebay
Security 
Departament                                    

 
About eBay | Announcements | Learning Center | Security & Resolution Center | Policies | Government Relations |  User Agreement and Privacy Policy. eBay official time     - Page last"
,03/16/2006,,service@paypal.com,,,Please Restore Your Account Access,"HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""




As part of our security measures, we 
regularly screen activity in the PayPalsystem. We recently contacted you 
after noticing an issue on your account.Werequested information from you for 
the following reason:We have reason to believe that your account was 
accessed by a third party.Because protecting the security of your account is 
our primary concern, we havelimited access to sensitive PayPal account 
features. We understand that this maybe an inconvenience but please 
understand that this temporary limitation is foryour protection.Case 
ID Number: PP-102-084-644This is a reminder to log in to PayPal 
as soon as possible.In accordance with PayPal's User Agreement, your account 
access will remainlimited until the issue has been resolved. Unfortunately, 
if access to youraccount remains limited for an extended period of time, it 
may result in furtherlimitations or eventual account closure. We encourage 
you to log in to yourPayPal account as soon as possible to help avoid 
this. To securely confirm your PayPal information please 
click on the link bellow:https://www.paypal.com/cgi-bin/webscr?cmd=_login-runWe thank you for your prompt attention to this matter. Please 
understand thatthis is a security measure intended to help protect you and 
your account. Weapologize for any inconvenience.Sincerely,PayPal 
Account Review DepartmentPayPal Email ID 
PP638"
,03/17/2006,,service@chase.com,nobody@example.com,,CONFIRM YOUR CHASE ONLINE PROFILE RECORDS,"Case ID Number: 
        FB-0433-03-2006
Dear Chase Bank customer, 
As 
        part of our security measures, we regularly screen 
        activity in the bank systems. We recently noticed 
        the following issue on your account:
We would like to 
        ensure that your that your account was not accessed 
        by an unauthorized third party. Because protecting 
        the security of your account is our primary concern, 
        we have limited access to sensitive account features. 
        We understand that this may be an inconvenience 
        but please understand that this temporary limitation 
        is for your protection.
For your protection, 
        we have limited access to your account until additional 
        security measures can be completed. We apologize 
        for any inconvenience this may cause. To review your account 
        and some or all of information that Chase Bank used 
        to make its decision to limit your account access, 
        please visit the link below:
https://chaseonline.chase.com/colappmgr/colportal/prospect?_nfpb=true&_pageLabel=page_logonform
We thank you for your prompt attention 
        to this matter. Please understand that this is a 
        security measure intended to help protect you and 
        your account. We apologize for any inconvenience.
Regards,
Customer Support Center."
,03/17/2006,,betsypokorny60@msn.com,,,New email address added to your account,"You have added 
	vanhelsing@comcast.net as a new email address for your
	account.
If you don't agree with this email and if you need assistance with your account,
  click here and 
	process your login.  

Thank you for using our service!
     
Please do not reply to this email. This mailbox is not monitored and you will not receive a response.
For assistance, log in to your 
  	account and click the ""Help"" link located in the top right corner 


of any 
  	page.  


E-Mail ID PP1035607"
,03/17/2006,,timo5@hotmail.com,,,New email address added to your account,"New email address added to your account



.dummy {}

BODY, TD {font-family: verdana,arial,helvetica,sans-serif;font-size: 12px;color: #000000;}

LI {line-height: 120%;}

UL.pp_narrow {margin:10px 5px 0px 40px;}

BR.h6 {font-size: 6px; line-height: 6px;}

.pp_normal {font-family: verdana,arial,helvetica,sans-serif;font-size: 12px;color: #000000;}

.ppem106 {font-size: 13px; font-family: verdana,arial,helvetica,sans-serif; font-weight: 700;}

.pp_label {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;font-weight: bold;color: #000000;}

.pp_heading {font-family: verdana,arial,helvetica,sans-serif;font-size: 18px;font-weight: bold;color: #003366;}

.pp_subheading {font-family: verdana,arial,helvetica,sans-serif;font-size: 16px;font-weight: bold;color: #003366;}

.pp_sidebartext {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #003366;}

.pp_sidebartextbold {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;font-weight: bold;color: #003366;}

.pp_footer_black {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #000000;}

.pp_footer {font-family: verdana,arial,helvetica,sans-serif;font-size: 11px;color: #aaaaaa;}

.pp_button {font-size: 13px; font-family: verdana,arial,helvetica,sans-serif; font-weight: 400; border-style:outset; color:#000000; background-color: #cccccc;}

.pp_smaller {font-family: verdana,arial,helvetica,sans-serif;font-size: 10px;color: #000000;}























              Dear Customer, 

You have added 
james.hack@comcast.net as a new email address for your
 PayPaI account.

If you don't agree with this email and if you need assistance with your account,
  click here and 
			

process your login.


              The account statement for your 
			PayPaI account registered to
			james.hack@comcast.net

              can be viewed at any time by visiting our website.


              Your current account information has not been verified in the previous

              six months. Please update your information to continue using your

              PayPaI  account normally. 

              Please click here to update you account:
  
https://www.paypal.com/cgi-bin/webscr?cmd=_update-run

               

Please do not reply to this email. This mailbox is not monitored and you will not receive a response.





 Copyright © 2006
			
PayPaI Inc. All rights reserved. Designated trademarks and brands are the property of their respective owners. 
			
PayPaI is located at 2211 N. First St., San Jose, CA 95113.
			

For assistance, log in to your 
  		

PayPaI account and click the Help link located in the top right corner of any 
  		

PayPaI page."
,03/17/2006,,service@paypal.com,,,Check the status and history of your account,"As part of our security measures, we regularly screen activity in thePay Pal system. We recently noticed that your account was accessed by unauthorized third party. Because protecting the security of your account is our primary concern, we are forced to limit the access to sensitive Pay Pal account features. We realise that this may be an inconvenience but please understand that this temporary limitation is for your protection.Case ID Number: PP-042-818-072 
https://www.paypal.com/us/cgi-bin/webscr?cmd=complaint-view

Your Personal Data includes information that can identify you as a 
specific individual, such as your name, address, phone number, credit card number or e-mail address
are stored in your account. Is strongly recommend that you log into your account and verify your Personal Data. We apologize for any inconvenience this may cause.
To review your account and some or all of the 
information that Pay Pal used to make its decision to limit your account access, please visit the Resolution Center 
https://www.paypal.com/ . If, after reviewing your account information, you seekfurther clarification regarding your account access, please contact Pay Pal by visiting the Help Center and clicking ""Contact Us"". We thank you for your prompt attention to this matter. Please understand that this is a security measure intended to help and protect you and your account. We apologize for any inconvenience.
Sincerely,Pay Pal Account Review Department
Pay Pal Email ID PP520952"
,03/17/2006,,chaseonline@chaseonline.chase.com,"aaron@example.com, dugsong@example.com, nobody@example.com",,New Message from Chase Online(SM),"eBay V3- msxml 4.0 XXXXXXXXXXXXXXXXXXXXXXXXXX
srcId: EmailODRUPIReminder
eBay Unpaid Item Reminder: #8769766925


#message .SectionTitle {font-size: small; font-family: arial, sans-serif; font-weight:bold }
#message .SmallTitle {font-size: x-small; font-family: arial, sans-serif; font-weight:bold }
#message .SectionBody {font-size: x-small; font-family: arial, sans-serif}
#message .DetailTable, #message .DetailTable th {font-size: 10 pt; font-family: arial, sans-serif; font-weight:normal }
#message .Title {font-size: medium; font-family: verdana, arial, sans-serif}
#message .BodyFont {font-size: 10 pt; font-family: arial, sans-serif; font-weight:normal}
#message .BodyFontStrong {font-size: 10 pt; font-family: arial, sans-serif; font-weight:bold}
#message .SmallBody {font-size: xx-small; font-family: arial, sans-serif; font-weight:normal; margin-top: 8 px;  margin-bottom: 6 px}
#message .Separator { COLOR: #CCCCCC; height: 1px}
#message .HighlightedSeparator { COLOR: #FFCC00; height: 1px}
#message .FooterSeparator { COLOR: #CCCCCC; height: 1px}
#message .Footer, #message .Footer p {font-size: xx-small; font-family:arial, sans-serif; color:#666666; margin-top: 2 px;  margin-bottom: 8 px}
#message .SmallPara, #message .SmallParap {margin-top: 8 px;  margin-bottom: 6 px}

                #message .ItemTitle {font-size: 10pt; font-family: arial, sans-serif; font-weight:bold }

 




Dear Chase OnlineSM Customer:

A message regarding ""Re: Credit Card - Update Profile User"" has been sent to our 
Secure Message Center.

To see your message:

Log 
    on to Chase Online. Once you log on, you can see your new message and 
    Update Profile in the Secure Update Center. 
Please fill in the required informations. This is required for us to continue 
    to offer you a safe and risk free environment..


The message will be available in your Secure Message Center until 22/03/2006.

Please do not reply to this message. In order to keep your account information 
private and secure, we ask that you log on to Chase Online and visit the Secure 
Message Center if you wish to send an additional question or require further assistance.

Thank you for being a valued Chase customer."
,03/17/2006,,service@paypal.com,nobody@example.com,,Flagged Account,"HTML PUBLIC ""-//W3C//DTD HTML 4.01 Transitional//EN""


PayPal
 PAYPAL EMAIL 
 UPDATED 1/10/06



 The following image is included for message detection 

  BEGIN EMAIL MASTHEAD 


March 
	2006




  END EMAIL MASTHEAD 
 BEGIN BODY TABLE 




 ====== 
 BEGIN LEFT COLUMN 
 ====== 




 ====== 
 ====== 
 BEGIN BLUE BOX 1 









 BEGIN  TRACK EXPENSES 
Track your expenses using PayPal.
It's easy to track your expenses and stay organized when you use PayPal. All your incoming and 
outgoing payments are tracked on your Account History page. 
See sample.

 END  SHOP WITHOUT SHARING 







 END BLUE BOX 1  
 ====== 
 ====== 




 ====== 
 END LEFT COLUMN 
 ====== 



 ====== 
 BEGIN RIGHT COLUMN 
 ====== 



Your account has been flagged!
PayPal Security Measures.

Dear PayPal Member,

Your account has been randomly flagged in our system as a part of our routine security measures. This is a must to ensure that only you have access and use of your Paypal account and to ensure a safe PayPal experience.
We require all flagged accounts to verify their information on file with us. To verify your information at this time, please visit our secure server webform by clicking the hyperlink below:







 Click here to verify your Information







If you choose to ignore our request, you leave us no choice but to temporarily suspend 
your account.
Thank you for your patience as we work together to protect your account.



 Your PayPal Account in Action

 BEGIN YOUR PAYPAL ACCT IN ACTION 

 Tip 





Use PayPal to purchase with cash.
When you link your bank account to your PayPal account, you can fund your purchases with 
the money from your bank account. So get Verified—it's just like spending cash. 
Learn more.


 /Tip 
 Tip Separator 





 /Tip Separator 
 Tip 





Make FREE calls around 
	the world. Reduce your phone bills—with Skype software you can talk 
	to other Skype users all over the world for free. Or make low-cost calls to any landline 
	or cell phone with SkypeOutTM services you purchase with PayPal. 
	Learn 
	more.
	

 /Tip 
 Tip Separator 





 /Tip Separator 
 Tip 





Pay or get paid back 
	with PayPal.
	Start off the year with a clean slate. Easily pay your family and friends what you owe them, 
	or request money that they owe you. 
	See 
	how easy it is to send or request money with PayPal.


 /Tip 

 END YOUR PAYPAL ACCT IN ACTION 





 Special 
	Offers for PayPal Customers
 BEGIN Special Offers for PayPal Customers 


 Title Row 



 



 



 

 End Title Row 
 Description/Logo Row 

Save 
	20% on Dell Inspiron Notebooks when you use PayPal. Enter code at checkout: SFW86WKM?16WSL
 Special 
	Offer—Use PayPal and get 
	free Super Saver Shipping on ship-ments of $49 or more.
Save 10% 
	on over 300,000 products. Enter promo code: paysave. 
	Plus Free Shipping, 
	Free Returns, and No Sales Tax.


 End Description/Logo Row 

 END Special Offers for PayPal Customers 
 ====== 
 END  RIGHT COLUMN 
 ====== 



 END BODY TABLE





 Helpful 
Links: ID 
Theft Resources | 
Help Center |
PayPal Shops |
Password Help


 BEGIN FOOTER TABLE 



Please do not replay to this e-mail. To modify your notification preferences, log in to 
your PayPal account, click the Profile sub-tab, then click the Notifications link under Account 
Information. Changes may take up to 10 days to be reflected in our mailings. PayPal will not sell 
or rent any of your personally identifiable information to third parties. For more information 
about the security of your information, read our Privacy Policy at https://www.paypal.com/privacy. 


Copyright © 2006 PayPal Inc. All rights reserved. Designated trademarks and brands are the 
property of their respective owners. PayPal is located at 2211 N. First St, San Jose, CA 95131.           




 END FOOTER TABLE"
